phylum	genus	date	pmid
Proteobacteria	Escherichia	1998-12	9847128
Proteobacteria	Escherichia	1998-11	9846758
Proteobacteria	Escherichia	1998-11	9846749
Proteobacteria	Escherichia	1998-11	9846738
Proteobacteria	Escherichia	1998-11	9845334
Proteobacteria	Escherichia	1998-11	9844745
Proteobacteria	Escherichia	1998-12	9843943
Proteobacteria	Escherichia	1998-12	9843508
Proteobacteria	Escherichia	1998-12	9843488
Proteobacteria	Escherichia	1998-11	9843442
Proteobacteria	Escherichia	1998-11	9843406
Proteobacteria	Escherichia	1998-12	9841918
Proteobacteria	Escherichia	1999-01	9841782
Proteobacteria	Escherichia	1998-01	9840808
Proteobacteria	Escherichia	1998-11	9839946
Proteobacteria	Escherichia	1998-12	9839671
Proteobacteria	Escherichia	1998-09	9839554
Proteobacteria	Escherichia	1998-11	9839446
Proteobacteria	Escherichia	1998-10	9839023
Proteobacteria	Escherichia	1998-12	9838189
Proteobacteria	Escherichia	1998-11	9838146
Proteobacteria	Escherichia	1998-11	9838142
Proteobacteria	Escherichia	1998-12	9838141
Proteobacteria	Escherichia	1998-11	9838137
Proteobacteria	Escherichia	1998-11	9838113
Proteobacteria	Escherichia	1998-12	9837966
Proteobacteria	Escherichia	1998-11	9837752
Proteobacteria	Escherichia	1998-12	9836599
Proteobacteria	Escherichia	1998-10	9836423
Proteobacteria	Escherichia	1998-10	9836417
Proteobacteria	Escherichia	1998-12	9835599
Proteobacteria	Escherichia	1998-12	9835580
Proteobacteria	Escherichia	1998-12	9835579
Proteobacteria	Escherichia	1998-12	9835575
Proteobacteria	Escherichia	1998-12	9835556
Proteobacteria	Escherichia	1998-12	9835554
Proteobacteria	Escherichia	1998-12	9835523
Proteobacteria	Escherichia	1998-12	9835511
Proteobacteria	Escherichia	1998-11	9835038
Proteobacteria	Escherichia	1998-10	9834856
Proteobacteria	Escherichia	1998-12	9832622
Proteobacteria	Escherichia	1998-12	9832614
Proteobacteria	Escherichia	1998-12	9832609
Proteobacteria	Escherichia	1998-12	9832608
Proteobacteria	Escherichia	1998-11	9831664
Proteobacteria	Escherichia	1998-11	9831660
Proteobacteria	Escherichia	1998-11	9831650
Proteobacteria	Escherichia	1998-11	9831648
Proteobacteria	Escherichia	1998-10	9831393
Proteobacteria	Escherichia	1998-11	9830149
Proteobacteria	Escherichia	1998-11	9829701
Proteobacteria	Escherichia	1998-12	9830061
Proteobacteria	Escherichia	1998-12	9830043
Proteobacteria	Escherichia	1998-12	9830033
Proteobacteria	Escherichia	1998-12	9830017
Proteobacteria	Escherichia	1998-12	9829994
Proteobacteria	Escherichia	1998-12	9829962
Proteobacteria	Escherichia	1998-12	9829956
Proteobacteria	Escherichia	1998-12	9829938
Proteobacteria	Escherichia	1998-12	9829929
Proteobacteria	Escherichia	1998-12	9829922
Proteobacteria	Escherichia	1998-12	9829917
Proteobacteria	Escherichia	1998-12	9829916
Proteobacteria	Escherichia	1998-10	9829830
Proteobacteria	Escherichia	1998-10	9829826
Proteobacteria	Escherichia	1998-10	9828460
Proteobacteria	Escherichia	1998-11	9827558
Proteobacteria	Escherichia	1998-10	9827050
Proteobacteria	Escherichia	1998-10	9826917
Proteobacteria	Escherichia	1998-12	9826776
Proteobacteria	Escherichia	1998-11	9826693
Proteobacteria	Escherichia	1998-11	9826665
Proteobacteria	Escherichia	1998-12	9826422
Proteobacteria	Escherichia	1998-12	9826369
Proteobacteria	Escherichia	1998-12	9826351
Proteobacteria	Escherichia	1998-12	9826345
Proteobacteria	Escherichia	1998-12	9826342
Proteobacteria	Escherichia	1998-10	9826201
Proteobacteria	Escherichia	1998-10	9826195
Proteobacteria	Escherichia	1998-10	9826185
Proteobacteria	Escherichia	1998-10	9826174
Proteobacteria	Escherichia	1998-10	9824312
Proteobacteria	Escherichia	1998-10	9824299
Proteobacteria	Escherichia	1998-11	9823708
Proteobacteria	Escherichia	1998-11	9822822
Proteobacteria	Escherichia	1998-11	9822817
Proteobacteria	Escherichia	1998-11	9822661
Proteobacteria	Escherichia	1998-10	9821972
Proteobacteria	Escherichia	1998-01	9821875
Proteobacteria	Escherichia	1998-10	9821820
Proteobacteria	Escherichia	1998-11	9821688
Proteobacteria	Escherichia	1998-10	9821676
Proteobacteria	Escherichia	1998-10	9821675
Proteobacteria	Escherichia	1998-10	9821674
Proteobacteria	Escherichia	1998-10	9821671
Proteobacteria	Escherichia	1998-01	9821288
Proteobacteria	Escherichia	1998-10	9821280
Proteobacteria	Escherichia	1998-10	9821279
Proteobacteria	Escherichia	1998-12	9820816
Proteobacteria	Escherichia	1998-10	9820592
Proteobacteria	Escherichia	1998-11	9820154
Proteobacteria	Escherichia	1998-11	9820131
Proteobacteria	Escherichia	1998-12	9819432
Proteobacteria	Escherichia	1998-11	9819226
Proteobacteria	Escherichia	1998-11	9819235
Proteobacteria	Escherichia	1998-11	9819201
Proteobacteria	Escherichia	1998-09	9819124
Proteobacteria	Escherichia	1998-10	9819053
Proteobacteria	Escherichia	1998-10	9819050
Proteobacteria	Escherichia	1998-10	9818739
Proteobacteria	Escherichia	1998-11	9818384
Proteobacteria	Escherichia	1998-10	9818087
Proteobacteria	Escherichia	1998-10	9818086
Proteobacteria	Escherichia	1998-10	9818083
Proteobacteria	Escherichia	1998-11	9817843
Proteobacteria	Escherichia	1998-11	9815190
Proteobacteria	Escherichia	1998-11	9815166
Proteobacteria	Escherichia	1998-09	9814854
Proteobacteria	Escherichia	1998-11	9814761
Proteobacteria	Escherichia	1998-11	9813126
Proteobacteria	Escherichia	1998-11	9813115
Proteobacteria	Escherichia	1998-11	9813048
Proteobacteria	Escherichia	1998-11	9813046
Proteobacteria	Escherichia	1998-11	9813025
Proteobacteria	Escherichia	1998-11	9813024
Proteobacteria	Escherichia	1998-11	9812999
Proteobacteria	Escherichia	1998-11	9812987
Proteobacteria	Escherichia	1998-11	9812373
Proteobacteria	Escherichia	1998-11	9812367
Proteobacteria	Escherichia	1998-11	9812362
Proteobacteria	Escherichia	1998-11	9812360
Proteobacteria	Escherichia	1998-12	9811749
Proteobacteria	Escherichia	1998-11	9811673
Proteobacteria	Escherichia	1998-11	9811661
Proteobacteria	Escherichia	1998-11	9811660
Proteobacteria	Escherichia	1998-11	9811659
Proteobacteria	Escherichia	1998-11	9811658
Proteobacteria	Escherichia	1998-11	9811641
Proteobacteria	Escherichia	1998-11	9811635
Proteobacteria	Escherichia	1998-10	9809794
Proteobacteria	Escherichia	1998-10	9809753
Proteobacteria	Escherichia	1998-10	9809430
Proteobacteria	Escherichia	1998-10	9809426
Proteobacteria	Escherichia	1998-10	9809412
Proteobacteria	Escherichia	1998-11	9808771
Proteobacteria	Escherichia	1998-11	9808765
Proteobacteria	Escherichia	1998-11	9808757
Proteobacteria	Escherichia	1998-11	9808047
Proteobacteria	Escherichia	1998-11	9808738
Proteobacteria	Escherichia	1998-09	9808324
Proteobacteria	Escherichia	1998-12	9806974
Proteobacteria	Escherichia	1998-11	9806863
Proteobacteria	Escherichia	1998-11	9806860
Proteobacteria	Escherichia	1998-11	9806857
Proteobacteria	Escherichia	1998-10	9806803
Proteobacteria	Escherichia	1998-01	9806444
Proteobacteria	Escherichia	1998-09	9805388
Proteobacteria	Escherichia	1998-09	9805386
Proteobacteria	Escherichia	1998-09	9805385
Proteobacteria	Escherichia	1998-09	9805384
Proteobacteria	Escherichia	1998-09	9805373
Proteobacteria	Escherichia	1998-09	9805366
Proteobacteria	Escherichia	1998-11	9804993
Proteobacteria	Escherichia	1998-11	9804987
Proteobacteria	Escherichia	1998-11	9804976
Proteobacteria	Escherichia	1998-11	9804851
Proteobacteria	Escherichia	1998-11	9804843
Proteobacteria	Escherichia	1998-11	9804827
Proteobacteria	Escherichia	1998-10	9804175
Proteobacteria	Escherichia	1998-08	9803532
Proteobacteria	Escherichia	1998-08	9803531
Proteobacteria	Escherichia	1998-10	9802209
Proteobacteria	Escherichia	1998-10	9802011
Proteobacteria	Escherichia	1998-10	9802365
Proteobacteria	Escherichia	1998-10	9802026
Proteobacteria	Escherichia	1998-10	9802012
Proteobacteria	Escherichia	1998-10	9801799
Proteobacteria	Escherichia	1998-04	9801769
Proteobacteria	Escherichia	1998-11	9801315
Proteobacteria	Escherichia	1998-11	9801313
Proteobacteria	Escherichia	1998-11	9801307
Proteobacteria	Escherichia	1998-11	9801306
Proteobacteria	Escherichia	1998-11	9799596
Proteobacteria	Escherichia	1998-11	9799564
Proteobacteria	Escherichia	1998-11	9799513
Proteobacteria	Escherichia	1998-11	9799291
Proteobacteria	Escherichia	1998-11	9799285
Proteobacteria	Escherichia	1998-10	9799102
Proteobacteria	Escherichia	1998-10	9799098
Proteobacteria	Escherichia	1998-06	9798651
Proteobacteria	Escherichia	1998-10	9798139
Proteobacteria	Escherichia	1998-11	9797323
Proteobacteria	Escherichia	1998-11	9797302
Proteobacteria	Escherichia	1998-11	9797291
Proteobacteria	Escherichia	1998-11	9797288
Proteobacteria	Escherichia	1998-11	9797284
Proteobacteria	Escherichia	1998-11	9797268
Proteobacteria	Escherichia	1998-11	9797224
Proteobacteria	Escherichia	1998-12	9796066
Proteobacteria	Escherichia	1998-10	9795253
Proteobacteria	Escherichia	1998-10	9795220
Proteobacteria	Escherichia	1998-09	9795109
Proteobacteria	Escherichia	1998-11	9792929
Proteobacteria	Escherichia	1998-11	9792922
Proteobacteria	Escherichia	1998-11	9792913
Proteobacteria	Escherichia	1998-10	9792849
Proteobacteria	Escherichia	1998-11	9792721
Proteobacteria	Escherichia	1998-11	9792694
Proteobacteria	Escherichia	1998-11	9792664
Proteobacteria	Escherichia	1998-11	9792656
Proteobacteria	Escherichia	1998-05	9792615
Proteobacteria	Escherichia	1998-08	9792448
Proteobacteria	Escherichia	1998-08	9792447
Proteobacteria	Escherichia	1998-11	9792170
Proteobacteria	Escherichia	1998-10	9792101
Proteobacteria	Escherichia	1998-10	9791176
Proteobacteria	Escherichia	1998-10	9791174
Proteobacteria	Escherichia	1998-11	9791115
Proteobacteria	Escherichia	1998-11	9791102
Proteobacteria	Escherichia	1998-11	9791100
Proteobacteria	Escherichia	1998-11	9791099
Proteobacteria	Escherichia	1998-10	9791006
Proteobacteria	Escherichia	1998-10	9790980
Proteobacteria	Escherichia	1998-10	9790947
Proteobacteria	Escherichia	1998-11	9790893
Proteobacteria	Escherichia	1998-11	9790892
Proteobacteria	Escherichia	1998-11	9790891
Proteobacteria	Escherichia	1998-11	9790890
Proteobacteria	Escherichia	1998-11	9790889
Proteobacteria	Escherichia	1998-11	9790888
Proteobacteria	Escherichia	1998-11	9790885
Proteobacteria	Escherichia	1998-11	9790884
Proteobacteria	Escherichia	1998-11	9790881
Proteobacteria	Escherichia	1998-11	9790880
Proteobacteria	Escherichia	1998-11	9790879
Proteobacteria	Escherichia	1998-11	9790878
Proteobacteria	Escherichia	1998-10	9790682
Proteobacteria	Escherichia	1998-09	9790592
Proteobacteria	Escherichia	1998-06	9789756
Proteobacteria	Escherichia	1998-10	9789009
Proteobacteria	Escherichia	1998-10	9789007
Proteobacteria	Escherichia	1998-10	9788992
Proteobacteria	Escherichia	1998-10	9787074
Proteobacteria	Escherichia	1998-10	9786907
Proteobacteria	Escherichia	1998-10	9786866
Proteobacteria	Escherichia	1998-10	9786190
Proteobacteria	Escherichia	1998-10	9785455
Proteobacteria	Escherichia	1998-10	9785450
Proteobacteria	Escherichia	1998-10	9785448
Proteobacteria	Escherichia	1998-10	9785447
Proteobacteria	Escherichia	1998-08	9784881
Proteobacteria	Escherichia	1998-08	9784879
Proteobacteria	Escherichia	1998-10	9784751
Proteobacteria	Escherichia	1998-11	9784559
Proteobacteria	Escherichia	1998-10	9784501
Proteobacteria	Escherichia	1998-10	9784364
Proteobacteria	Escherichia	1998-10	9784234
Proteobacteria	Escherichia	1998-11	9784188
Proteobacteria	Escherichia	1998-07	9784061
Proteobacteria	Escherichia	1998-07	9783429
Proteobacteria	Escherichia	1998-07	9783428
Proteobacteria	Escherichia	1998-08	9783171
Proteobacteria	Escherichia	1998-09	9782498
Proteobacteria	Escherichia	1998-09	9782491
Proteobacteria	Escherichia	1998-01	9782357
Proteobacteria	Escherichia	1998-01	9782317
Proteobacteria	Escherichia	1998-10	9781468
Proteobacteria	Escherichia	1998-10	9782055
Proteobacteria	Escherichia	1998-09	9781884
Proteobacteria	Escherichia	1998-09	9781879
Proteobacteria	Escherichia	1998-09	9781874
Proteobacteria	Escherichia	1998-09	9781873
Proteobacteria	Escherichia	1998-09	9778800
Proteobacteria	Escherichia	1998-09	9778846
Proteobacteria	Escherichia	1998-10	9778370
Proteobacteria	Escherichia	1998-10	9778362
Proteobacteria	Escherichia	1998-08	9777353
Proteobacteria	Escherichia	1998-08	9777352
Proteobacteria	Escherichia	1998-11	9776751
Proteobacteria	Escherichia	1998-11	9776743
Proteobacteria	Escherichia	1998-08	9776570
Proteobacteria	Escherichia	1998-10	9774744
Proteobacteria	Escherichia	1998-10	9774708
Proteobacteria	Escherichia	1998-11	9774562
Proteobacteria	Escherichia	1998-11	9774559
Proteobacteria	Escherichia	1998-10	9774467
Proteobacteria	Escherichia	1998-10	9774434
Proteobacteria	Escherichia	1998-10	9774405
Proteobacteria	Escherichia	1998-10	9774394
Proteobacteria	Escherichia	1998-09	9773519
Proteobacteria	Escherichia	1998-10	9772186
Proteobacteria	Escherichia	1998-10	9772162
Proteobacteria	Escherichia	1998-10	9771703
Proteobacteria	Escherichia	1998-09	9770293
Proteobacteria	Escherichia	1998-10	9769328
Proteobacteria	Escherichia	1998-10	9769247
Proteobacteria	Escherichia	1998-10	9769211
Proteobacteria	Escherichia	1998-11	9767718
Proteobacteria	Escherichia	1998-08	9767603
Proteobacteria	Escherichia	1998-09	9767582
Proteobacteria	Escherichia	1998-08	9767575
Proteobacteria	Escherichia	1998-08	9767574
Proteobacteria	Escherichia	1998-08	9767573
Proteobacteria	Escherichia	1998-08	9767570
Proteobacteria	Escherichia	1998-07	9767427
Proteobacteria	Escherichia	1998-10	9767128
Proteobacteria	Escherichia	1998-10	9767110
Proteobacteria	Escherichia	1998-10	9767104
Proteobacteria	Escherichia	1998-10	9767092
Proteobacteria	Escherichia	1998-04	9766228
Proteobacteria	Escherichia	1998-04	9766225
Proteobacteria	Escherichia	1998-03	9766220
Proteobacteria	Escherichia	1998-01	9766210
Proteobacteria	Escherichia	1998-08	9765600
Proteobacteria	Escherichia	1998-08	9765593
Proteobacteria	Escherichia	1998-08	9765590
Proteobacteria	Escherichia	1998-10	9765583
Proteobacteria	Escherichia	1998-10	9765581
Proteobacteria	Escherichia	1998-10	9765573
Proteobacteria	Escherichia	1998-10	9765572
Proteobacteria	Escherichia	1998-10	9765560
Proteobacteria	Escherichia	1998-10	9765262
Proteobacteria	Escherichia	1998-10	9765219
Proteobacteria	Escherichia	1998-01	9763699
Proteobacteria	Escherichia	1998-08	9763695
Proteobacteria	Escherichia	1998-08	9763690
Proteobacteria	Escherichia	1998-05	9761933
Proteobacteria	Escherichia	1998-05	9761932
Proteobacteria	Escherichia	1998-05	9761930
Proteobacteria	Escherichia	1998-05	9761928
Proteobacteria	Escherichia	1998-05	9761921
Proteobacteria	Escherichia	1998-05	9761917
Proteobacteria	Escherichia	1998-07	9761879
Proteobacteria	Escherichia	1998-07	9761874
Proteobacteria	Escherichia	1998-07	9761873
Proteobacteria	Escherichia	1998-07	9761863
Proteobacteria	Escherichia	1998-07	9761861
Proteobacteria	Escherichia	1998-01	9761839
Proteobacteria	Escherichia	1998-01	9761836
Proteobacteria	Escherichia	1998-01	9761825
Proteobacteria	Escherichia	1998-09	9763127
Proteobacteria	Escherichia	1998-09	9762909
Proteobacteria	Escherichia	1998-09	9762440
Proteobacteria	Escherichia	1998-09	9761478
Proteobacteria	Escherichia	1998-08	9760750
Proteobacteria	Escherichia	1998-07	9760222
Proteobacteria	Escherichia	1998-09	9760187
Proteobacteria	Escherichia	1998-09	9760186
Proteobacteria	Escherichia	1998-01	9759542
Proteobacteria	Escherichia	1998-01	9759539
Proteobacteria	Escherichia	1998-10	9758851
Proteobacteria	Escherichia	1998-10	9758845
Proteobacteria	Escherichia	1998-10	9758783
Proteobacteria	Escherichia	1998-10	9758763
Proteobacteria	Escherichia	1998-10	9758762
Proteobacteria	Escherichia	1998-10	9758761
Proteobacteria	Escherichia	1998-10	9758760
Proteobacteria	Escherichia	1998-10	9758757
Proteobacteria	Escherichia	1998-10	9758755
Proteobacteria	Escherichia	1998-10	9758752
Proteobacteria	Escherichia	1998-10	9758751
Proteobacteria	Escherichia	1998-10	9758746
Proteobacteria	Escherichia	1998-10	9758744
Proteobacteria	Escherichia	1998-09	9758661
Proteobacteria	Escherichia	1998-09	9758660
Proteobacteria	Escherichia	1998-09	9757134
Proteobacteria	Escherichia	1998-09	9757133
Proteobacteria	Escherichia	1998-09	9757126
Proteobacteria	Escherichia	1998-09	9757118
Proteobacteria	Escherichia	1998-09	9757114
Proteobacteria	Escherichia	1998-09	9757088
Proteobacteria	Escherichia	1998-08	9757566
Proteobacteria	Escherichia	1998-08	9757561
Proteobacteria	Escherichia	1998-08	9757559
Proteobacteria	Escherichia	1998-09	9757005
Proteobacteria	Escherichia	1998-10	9756901
Proteobacteria	Escherichia	1998-10	9756879
Proteobacteria	Escherichia	1998-10	9756877
Proteobacteria	Escherichia	1998-10	9756871
Proteobacteria	Escherichia	1998-10	9756765
Proteobacteria	Escherichia	1998-10	9756741
Proteobacteria	Escherichia	1998-10	9756631
Proteobacteria	Escherichia	1998-10	9756623
Proteobacteria	Escherichia	1998-10	9756622
Proteobacteria	Escherichia	1998-10	9756611
Proteobacteria	Escherichia	1998-10	9756467
Proteobacteria	Escherichia	1998-09	9755589
Proteobacteria	Escherichia	1998-10	9755188
Proteobacteria	Escherichia	1998-10	9753749
Proteobacteria	Escherichia	1998-09	9753653
Proteobacteria	Escherichia	1998-09	9753643
Proteobacteria	Escherichia	1998-03	9753166
Proteobacteria	Escherichia	1998-09	9751796
Proteobacteria	Escherichia	1998-09	9751771
Proteobacteria	Escherichia	1998-10	9751167
Proteobacteria	Escherichia	1998-10	9750174
Proteobacteria	Escherichia	1998-09	9750126
Proteobacteria	Escherichia	1998-08	9749924
Proteobacteria	Escherichia	1998-08	9749677
Proteobacteria	Escherichia	1998-08	9749528
Proteobacteria	Escherichia	1998-07	9749314
Proteobacteria	Escherichia	1998-09	9748664
Proteobacteria	Escherichia	1998-09	9748659
Proteobacteria	Escherichia	1998-09	9748507
Proteobacteria	Escherichia	1998-10	9748470
Proteobacteria	Escherichia	1998-10	9748463
Proteobacteria	Escherichia	1998-10	9748461
Proteobacteria	Escherichia	1998-09	9748348
Proteobacteria	Escherichia	1998-10	9748294
